<<<<<<< HEAD
,Unnamed: 0,id,username,date,text,time,state,split_text,closed,open,cause,highway_string,has_highway,county_string,has_county,city_string,has_city,Other_Road_List,mm_list,exit_list,x,y,match_scores,matched_addresses,best_x,best_y,best_score,best_address
1157,1157,1041165206309810182,SCDOTLowCountry,2018-09-16,collision i-26 wb: at exit212b 2 lft lns clsd ocrd: 11:17pm| 11:21p,03:21:43,South Carolina,"['collision', 'i-26', 'wb:', 'at', 'exit212b', '2', 'lft', 'lns', 'clsd', 'ocrd:', '11:17pm|', '11:21p']",clsd,,collision,I-26,1,None,0,None,0,"l fort,2 l fort",None,exit 212b,-80.02667999999994,32.90813000000003,92.66,"I-26, exit 212b, South Carolina, USA",None,None,None,None
1158,1158,1041080920361578497,SCDOTLowCountry,2018-09-15,update: strong winds i-526 eb: 1 mi e of exit20 no lns clsd ocrd: 9142018 3:27pm exp clr: 5:44pm| 5:46p,21:46:48,South Carolina,"['update:', 'strong', 'winds', 'i-526', 'eb:', '1', 'mi', 'e', 'of', 'exit20', 'no', 'lns', 'clsd', 'ocrd:', '9142018', '3:27pm', 'exp', 'clr:', '5:44pm|', '5:46p']",clsd,,,I-526,1,None,0,None,0,"3:27pm expressway,9142018 3:27pm expressway",None,exit 20,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA",None,None,None,None
1159,1159,1041073353291956224,SCDOTLowCountry,2018-09-15,update: collision i-95 nb: 2 mi s of exit18 unknown lns clsd ocrd: 5:11pm exp clr: 5:14pm| 5:16p,21:16:44,South Carolina,"['update:', 'collision', 'i-95', 'nb:', '2', 'mi', 's', 'of', 'exit18', 'unknown', 'lns', 'clsd', 'ocrd:', '5:11pm', 'exp', 'clr:', '5:14pm|', '5:16p']",clsd,,collision,I-95,1,None,0,None,0,"5:11pm expressway,ocrd: 5:11pm expressway",None,exit 18,-81.63592999999997,35.10233000000005,90.59,"I-95, exit 18, South Carolina, USA",None,None,None,None
1160,1160,1041072720593776641,SCDOTLowCountry,2018-09-15,collision i-95 nb: 2 mi s of exit18 unknown lns clsd ocrd: 5:11pm| 5:14p,21:14:13,South Carolina,"['collision', 'i-95', 'nb:', '2', 'mi', 's', 'of', 'exit18', 'unknown', 'lns', 'clsd', 'ocrd:', '5:11pm|', '5:14p']",clsd,,collision,I-95,1,None,0,None,0,None,None,exit 18,-81.63592999999997,35.10233000000005,90.59,"I-95, exit 18, South Carolina, USA",None,None,None,None
1161,1161,1041064560030113797,SCDOTLowCountry,2018-09-15,update: collision i-26 eb: 2 mi w of exit129 no lns clsd ocrd: 3:32pm exp clr: 4:40pm| 4:41p,20:41:47,South Carolina,"['update:', 'collision', 'i-26', 'eb:', '2', 'mi', 'w', 'of', 'exit129', 'no', 'lns', 'clsd', 'ocrd:', '3:32pm', 'exp', 'clr:', '4:40pm|', '4:41p']",clsd,,collision,I-26,1,None,0,None,0,"3:32pm expressway,ocrd: 3:32pm expressway",None,exit 129,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA",None,None,None,None
1162,1162,1041061405867352065,SCDOTLowCountry,2018-09-15,update: collision i-26 eb: 2 mi w of exit129 no lns clsd ocrd: 3:32pm| 4:29p,20:29:15,South Carolina,"['update:', 'collision', 'i-26', 'eb:', '2', 'mi', 'w', 'of', 'exit129', 'no', 'lns', 'clsd', 'ocrd:', '3:32pm|', '4:29p']",clsd,,collision,I-26,1,None,0,None,0,None,None,exit 129,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA",None,None,None,None
1163,1163,1041056364217413633,SCDOTLowCountry,2018-09-15,update: collision i-26 eb: 2 mi w of exit129 lft ln clsd ocrd: 3:32pm| 4:09p,20:09:13,South Carolina,"['update:', 'collision', 'i-26', 'eb:', '2', 'mi', 'w', 'of', 'exit129', 'lft', 'ln', 'clsd', 'ocrd:', '3:32pm|', '4:09p']",clsd,,collision,I-26,1,None,0,None,0,"l fort,exit129 l fort,lft lane,exit129 lft lane",None,exit 129,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA",None,None,None,None
1164,1164,1041047584670982144,SCDOTLowCountry,2018-09-15,collision i-26 eb: 2 mi w of exit129 no lns clsd ocrd: 3:32pm| 3:34p,19:34:20,South Carolina,"['collision', 'i-26', 'eb:', '2', 'mi', 'w', 'of', 'exit129', 'no', 'lns', 'clsd', 'ocrd:', '3:32pm|', '3:34p']",clsd,,collision,I-26,1,None,0,None,0,None,None,exit 129,-80.44130999999999,36.318940000000055,87.02,"I-26, exit 129, South Carolina, USA",None,None,None,None
1165,1165,1041040656469291008,SCDOTLowCountry,2018-09-15,collision i-26 wb: at exit216 rt exit rmp clsd ocrd: 3:04pm| 3:06p,19:06:48,South Carolina,"['collision', 'i-26', 'wb:', 'at', 'exit216', 'rt', 'exit', 'rmp', 'clsd', 'ocrd:', '3:04pm|', '3:06p']",clsd,,collision,I-26,1,None,0,None,0,None,None,exit 216,-82.24243999999999,34.70714000000004,71.82,"I-26, exit 216, South Carolina, USA",None,None,None,None
1166,1166,1041033094944514048,SCDOTLowCountry,2018-09-15,collision i-26 wb: at exit194 rt exit rmp clsd ocrd: 2:32pm| 2:36p,18:36:45,South Carolina,"['collision', 'i-26', 'wb:', 'at', 'exit194', 'rt', 'exit', 'rmp', 'clsd', 'ocrd:', '2:32pm|', '2:36p']",clsd,,collision,I-26,1,None,0,None,0,None,None,exit 194,-79.70826999999997,35.965490000000045,83.4,"I-26, exit 194, South Carolina, USA",None,None,None,None
1167,1167,1041018648910065664,SCDOTLowCountry,2018-09-15,update: disabled veh i-95 sb: 2 mi n of exit42 lft ln clsd ocrd: 12:05pm exp clr: 1:38pm| 1:39p,17:39:21,South Carolina,"['update:', 'disabled', 'veh', 'i-95', 'sb:', '2', 'mi', 'n', 'of', 'exit42', 'lft', 'ln', 'clsd', 'ocrd:', '12:05pm', 'exp', 'clr:', '1:38pm|', '1:39p']",clsd,,disabled,I-95,1,None,0,None,0,"l fort,exit42 l fort,lft lane,exit42 lft lane,12:05pm expressway,ocrd: 12:05pm expressway",None,exit 42,-80.85669999999999,35.67412000000007,86.65,"I-95, exit 42, South Carolina, USA",None,None,None,None
1168,1168,1041012978148171781,SCDOTLowCountry,2018-09-15,disabled veh i-26 eb: at exit219a rht ln clsd ocrd: 1:13pm| 1:16p,17:16:49,South Carolina,"['disabled', 'veh', 'i-26', 'eb:', 'at', 'exit219a', 'rht', 'ln', 'clsd', 'ocrd:', '1:13pm|', '1:16p']",clsd,,disabled,I-26,1,None,0,None,0,"r heights,exit219a r heights,rht lane,exit219a rht lane",None,exit 219a,-79.95506999999998,32.81890000000004,93.95,"I-26, exit 219a, South Carolina, USA",None,None,None,None
1169,1169,1040995973110087680,SCDOTLowCountry,2018-09-15,disabled veh i-95 sb: 2 mi n of exit42 lft ln clsd ocrd: 12:05pm| 12:09p,16:09:15,South Carolina,"['disabled', 'veh', 'i-95', 'sb:', '2', 'mi', 'n', 'of', 'exit42', 'lft', 'ln', 'clsd', 'ocrd:', '12:05pm|', '12:09p']",clsd,,disabled,I-95,1,None,0,None,0,"l fort,exit42 l fort,lft lane,exit42 lft lane",None,exit 42,-80.85669999999999,35.67412000000007,86.65,"I-95, exit 42, South Carolina, USA",None,None,None,None
1170,1170,1040920475671691265,SCDOTLowCountry,2018-09-15,update: obstruction on roadway i-26 wb: 5 mi w of exit187 rht ln clsd ocrd: 6:01am exp clr: 7:06am| 7:09a,11:09:15,South Carolina,"['update:', 'obstruction', 'on', 'roadway', 'i-26', 'wb:', '5', 'mi', 'w', 'of', 'exit187', 'rht', 'ln', 'clsd', 'ocrd:', '6:01am', 'exp', 'clr:', '7:06am|', '7:09a']",clsd,,,I-26,1,None,0,None,0,"road way,on road way,r heights,exit187 r heights,rht lane,exit187 rht lane,6:01am expressway,ocrd: 6:01am expressway",None,exit 187,-106.31656999999996,42.85699000000005,75.2,"I-26, exit 187, South Carolina, USA",None,None,None,None
1171,1171,1040904141185396738,SCDOTLowCountry,2018-09-15,obstruction on roadway i-26 wb: 5 mi w of exit187 rht ln clsd ocrd: 6:01am| 6:04a,10:04:20,South Carolina,"['obstruction', 'on', 'roadway', 'i-26', 'wb:', '5', 'mi', 'w', 'of', 'exit187', 'rht', 'ln', 'clsd', 'ocrd:', '6:01am|', '6:04a']",clsd,,,I-26,1,None,0,None,0,"road way,on road way,r heights,exit187 r heights,rht lane,exit187 rht lane",None,exit 187,-106.31656999999996,42.85699000000005,75.2,"I-26, exit 187, South Carolina, USA",None,None,None,None
1172,1172,1040874574643122176,SCDOTLowCountry,2018-09-15,update: traf congestion i-95 sb: at exit33 no lns clsd from: 3:21am exp clr: 4:05am| 4:06a,08:06:51,South Carolina,"['update:', 'traf', 'congestion', 'i-95', 'sb:', 'at', 'exit33', 'no', 'lns', 'clsd', 'from:', '3:21am', 'exp', 'clr:', '4:05am|', '4:06a']",clsd,,congestion,I-95,1,None,0,None,0,"3:21am expressway,from: 3:21am expressway",None,exit 33,-82.28090999999995,34.78667000000007,85.92,"I-95, exit 33, South Carolina, USA",None,None,None,None
1173,1173,1040863865343541248,SCDOTLowCountry,2018-09-15,traf congestion i-95 sb: at exit33 no lns clsd from: 3:21am| 3:24a,07:24:18,South Carolina,"['traf', 'congestion', 'i-95', 'sb:', 'at', 'exit33', 'no', 'lns', 'clsd', 'from:', '3:21am|', '3:24a']",clsd,,congestion,I-95,1,None,0,None,0,None,None,exit 33,-82.28090999999995,34.78667000000007,85.92,"I-95, exit 33, South Carolina, USA",None,None,None,None
1174,1174,1040765096253972480,SCDOTLowCountry,2018-09-15,obstruction on roadway i-95 sb: at exit33 no lns clsd ocrd: 8:49pm| 8:51p,00:51:50,South Carolina,"['obstruction', 'on', 'roadway', 'i-95', 'sb:', 'at', 'exit33', 'no', 'lns', 'clsd', 'ocrd:', '8:49pm|', '8:51p']",clsd,,,I-95,1,None,0,None,0,"road way,on road way",None,exit 33,-82.28090999999995,34.78667000000007,85.92,"I-95, exit 33, South Carolina, USA",None,None,None,None
1175,1175,1040756905969414144,SCDOTLowCountry,2018-09-15,obstruction on roadway i-26 eb: 1 mi w of exit172a unknown lns clsd ocrd: 8:14pm| 8:19p,00:19:17,South Carolina,"['obstruction', 'on', 'roadway', 'i-26', 'eb:', '1', 'mi', 'w', 'of', 'exit172a', 'unknown', 'lns', 'clsd', 'ocrd:', '8:14pm|', '8:19p']",clsd,,,I-26,1,None,0,None,0,"road way,on road way",None,exit 172a,-88.99665999999996,42.72841000000005,71.5,"I-26, exit 172a, South Carolina, USA",None,None,None,None
1176,1176,1040712875927580672,SCDOTLowCountry,2018-09-14,traf congestion i-95 sb: at exit33 no lns clsd from: 5:20pm| 5:24p,21:24:19,South Carolina,"['traf', 'congestion', 'i-95', 'sb:', 'at', 'exit33', 'no', 'lns', 'clsd', 'from:', '5:20pm|', '5:24p']",clsd,,congestion,I-95,1,None,0,None,0,None,None,exit 33,-82.28090999999995,34.78667000000007,85.92,"I-95, exit 33, South Carolina, USA",None,None,None,None
1177,1177,1040683926602362886,SCDOTLowCountry,2018-09-14,update: strong winds i-526 eb: 1 mi e of exit20 no lns clsd ocrd: 3:27pm| 3:29p,19:29:17,South Carolina,"['update:', 'strong', 'winds', 'i-526', 'eb:', '1', 'mi', 'e', 'of', 'exit20', 'no', 'lns', 'clsd', 'ocrd:', '3:27pm|', '3:29p']",clsd,,,I-526,1,None,0,None,0,None,None,exit 20,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA",None,None,None,None
1178,1178,1040683293459525632,SCDOTLowCountry,2018-09-14,strong winds i-526 eb: 1 mi e of exit20 no lns clsd ocrd: 3:25pm| 3:26p,19:26:46,South Carolina,"['strong', 'winds', 'i-526', 'eb:', '1', 'mi', 'e', 'of', 'exit20', 'no', 'lns', 'clsd', 'ocrd:', '3:25pm|', '3:26p']",clsd,,,I-526,1,None,0,None,0,None,None,exit 20,-79.98303999999996,32.89385000000004,93.77,"I-526, exit 20, South Carolina, USA",None,None,None,None
1179,1179,1040683291756638209,SCDOTLowCountry,2018-09-14,strong winds us 17 nb: at arthur ravenel junior bridge no lns clsd ocrd: 3:23pm| 3:26p,19:26:46,South Carolina,"['strong', 'winds', 'us', '17', 'nb:', 'at', 'arthur', 'ravenel', 'junior', 'bridge', 'no', 'lns', 'clsd', 'ocrd:', '3:23pm|', '3:26p']",clsd,,,None,0,None,0,ravenel,1,"junior bridge,ravenel junior bridge,b ridge,junior b ridge",None,None,None,None,None,None,None,None,None,None
1180,1180,1040683289881788417,SCDOTLowCountry,2018-09-14,strong winds i-526 wb: at exit23a no lns clsd ocrd: 3:19pm| 3:26p,19:26:45,South Carolina,"['strong', 'winds', 'i-526', 'wb:', 'at', 'exit23a', 'no', 'lns', 'clsd', 'ocrd:', '3:19pm|', '3:26p']",clsd,,,I-526,1,None,0,None,0,None,None,exit 23a,-79.93476999999996,32.88141000000007,91.02,"I-526, exit 23a, South Carolina, USA",None,None,None,None
1181,1181,1040682658303488000,SCDOTLowCountry,2018-09-14,strong winds i-526 eb: at exit24 no lns clsd ocrd: 3:21pm| 3:24p,19:24:15,South Carolina,"['strong', 'winds', 'i-526', 'eb:', 'at', 'exit24', 'no', 'lns', 'clsd', 'ocrd:', '3:21pm|', '3:24p']",clsd,,,I-526,1,None,0,None,0,None,None,exit 24,-79.91290999999995,32.86923000000007,93.95,"I-526, exit 24, South Carolina, USA",None,None,None,None
1182,1182,1040682656592285702,SCDOTLowCountry,2018-09-14,strong winds us 17 sb: at arthur ravenel junior bridge no lns clsd ocrd: 3:22pm| 3:24p,19:24:14,South Carolina,"['strong', 'winds', 'us', '17', 'sb:', 'at', 'arthur', 'ravenel', 'junior', 'bridge', 'no', 'lns', 'clsd', 'ocrd:', '3:22pm|', '3:24p']",clsd,,,None,0,None,0,ravenel,1,"junior bridge,ravenel junior bridge,b ridge,junior b ridge",None,None,None,None,None,None,None,None,None,None
1183,1183,1040682025290788864,SCDOTLowCountry,2018-09-14,strong winds i-526 wb: 1 mi e of exit24 no lns clsd ocrd: 3:20pm| 3:21p,19:21:44,South Carolina,"['strong', 'winds', 'i-526', 'wb:', '1', 'mi', 'e', 'of', 'exit24', 'no', 'lns', 'clsd', 'ocrd:', '3:20pm|', '3:21p']",clsd,,,I-526,1,None,0,None,0,None,None,exit 24,-79.91290999999995,32.86923000000007,93.95,"I-526, exit 24, South Carolina, USA",None,None,None,None
1184,1184,1040159226465857536,SCDOTLowCountry,2018-09-13,update: disabled veh us 17 sb: at arthur ravenel junior bridge rht ln clsd ocrd: 4:39am| 4:44a,08:44:19,South Carolina,"['update:', 'disabled', 'veh', 'us', '17', 'sb:', 'at', 'arthur', 'ravenel', 'junior', 'bridge', 'rht', 'ln', 'clsd', 'ocrd:', '4:39am|', '4:44a']",clsd,,disabled,None,0,None,0,ravenel,1,"junior bridge,ravenel junior bridge,b ridge,junior b ridge,r heights,bridge r heights,rht lane,bridge rht lane",None,None,None,None,None,None,None,None,None,None
1185,1185,1040158594539429888,SCDOTLowCountry,2018-09-13,disabled veh us 17 nb: at arthur ravenel junior bridge rht ln clsd ocrd: 4:39am| 4:41a,08:41:48,South Carolina,"['disabled', 'veh', 'us', '17', 'nb:', 'at', 'arthur', 'ravenel', 'junior', 'bridge', 'rht', 'ln', 'clsd', 'ocrd:', '4:39am|', '4:41a']",clsd,,disabled,None,0,None,0,ravenel,1,"junior bridge,ravenel junior bridge,b ridge,junior b ridge,r heights,bridge r heights,rht lane,bridge rht lane",None,None,None,None,None,None,None,None,None,None
1186,1186,1040039060671225861,SCDOTLowCountry,2018-09-13,update: traf congestion i-95 sb: btwn exit5 & 1 mi n of ga st line no lns clsd from: 12:10pm| 8:46p,00:46:49,South Carolina,"['update:', 'traf', 'congestion', 'i-95', 'sb:', 'btwn', 'exit5', '&', '1', 'mi', 'n', 'of', 'ga', 'st', 'line', 'no', 'lns', 'clsd', 'from:', '12:10pm|', '8:46p']",clsd,,congestion,I-95,1,None,0,None,0,"ga street,of ga street",None,exit 5,-80.88908999999995,35.16628000000003,84.63,"I-95, exit 5, South Carolina, USA",None,None,None,None
1187,1187,1039996254036664320,SCDOTLowCountry,2018-09-12,disabled veh i-526 wb: 1 mi w of exit23a rht ln clsd ocrd: 5:54pm| 5:56p,21:56:43,South Carolina,"['disabled', 'veh', 'i-526', 'wb:', '1', 'mi', 'w', 'of', 'exit23a', 'rht', 'ln', 'clsd', 'ocrd:', '5:54pm|', '5:56p']",clsd,,disabled,I-526,1,None,0,None,0,"r heights,exit23a r heights,rht lane,exit23a rht lane",None,exit 23a,-79.93476999999996,32.88141000000007,91.02,"I-526, exit 23a, South Carolina, USA",None,None,None,None
1188,1188,1039967973325320193,SCDOTLowCountry,2018-09-12,update: traf congestion i-95 sb: btwn 1 mi n of exit33 & 1 mi n of ga st line no lns clsd from: 12:10pm| 4:04p,20:04:21,South Carolina,"['update:', 'traf', 'congestion', 'i-95', 'sb:', 'btwn', '1', 'mi', 'n', 'of', 'exit33', '&', '1', 'mi', 'n', 'of', 'ga', 'st', 'line', 'no', 'lns', 'clsd', 'from:', '12:10pm|', '4:04p']",clsd,,congestion,I-95,1,None,0,None,0,"ga street,of ga street",None,exit 33,-82.28090999999995,34.78667000000007,85.92,"I-95, exit 33, South Carolina, USA",None,None,None,None
1189,1189,1039945953908797440,SCDOTLowCountry,2018-09-12,update: traf congestion i-95 sb: btwn exit18 & 1 mi n of ga st line no lns clsd from: 12:10pm| 2:36p,18:36:51,South Carolina,"['update:', 'traf', 'congestion', 'i-95', 'sb:', 'btwn', 'exit18', '&', '1', 'mi', 'n', 'of', 'ga', 'st', 'line', 'no', 'lns', 'clsd', 'from:', '12:10pm|', '2:36p']",clsd,,congestion,I-95,1,None,0,None,0,"ga street,of ga street",None,exit 18,-81.63592999999997,35.10233000000005,90.59,"I-95, exit 18, South Carolina, USA",None,None,None,None
1190,1190,1039916991543476225,SCDOTLowCountry,2018-09-12,update: collision i-526 eb: at exit23a lft ln clsd ocrd: 11:49am| 12:41p,16:41:46,South Carolina,"['update:', 'collision', 'i-526', 'eb:', 'at', 'exit23a', 'lft', 'ln', 'clsd', 'ocrd:', '11:49am|', '12:41p']",clsd,,collision,I-526,1,None,0,None,0,"l fort,exit23a l fort,lft lane,exit23a lft lane",None,exit 23a,-79.93476999999996,32.88141000000007,91.02,"I-526, exit 23a, South Carolina, USA",None,None,None,None
1191,1191,1039911314565615616,SCDOTLowCountry,2018-09-12,disabled veh i-95 sb: 1 mi n of exit98 rht ln clsd ocrd: 12:13pm| 12:19p,16:19:12,South Carolina,"['disabled', 'veh', 'i-95', 'sb:', '1', 'mi', 'n', 'of', 'exit98', 'rht', 'ln', 'clsd', 'ocrd:', '12:13pm|', '12:19p']",clsd,,disabled,I-95,1,None,0,None,0,"r heights,exit98 r heights,rht lane,exit98 rht lane",None,exit 98,-78.26617999999996,35.53100000000006,94.79,"I-95, exit 98, South Carolina, USA",None,None,None,None
1192,1192,1039910094845235200,SCDOTLowCountry,2018-09-12,traf congestion i-95 sb: btwn 2 mi s of exit18 & 1 mi n of ga st line no lns clsd from: 12:10pm| 12:14p,16:14:21,South Carolina,"['traf', 'congestion', 'i-95', 'sb:', 'btwn', '2', 'mi', 's', 'of', 'exit18', '&', '1', 'mi', 'n', 'of', 'ga', 'st', 'line', 'no', 'lns', 'clsd', 'from:', '12:10pm|', '12:14p']",clsd,,congestion,I-95,1,None,0,None,0,"ga street,of ga street",None,exit 18,-81.63592999999997,35.10233000000005,90.59,"I-95, exit 18, South Carolina, USA",None,None,None,None
1193,1193,1039905046782197760,SCDOTLowCountry,2018-09-12,collision i-526 eb: at exit23a lft ln clsd ocrd: 11:49am| 11:54a,15:54:18,South Carolina,"['collision', 'i-526', 'eb:', 'at', 'exit23a', 'lft', 'ln', 'clsd', 'ocrd:', '11:49am|', '11:54a']",clsd,,collision,I-526,1,None,0,None,0,"l fort,exit23a l fort,lft lane,exit23a lft lane",None,exit 23a,-79.93476999999996,32.88141000000007,91.02,"I-526, exit 23a, South Carolina, USA",None,None,None,None
1194,1194,1039895599498321920,SCDOTLowCountry,2018-09-12,update: collision i-95 nb: at exit5 no lns clsd ocrd: 10:41am| 11:16a,15:16:45,South Carolina,"['update:', 'collision', 'i-95', 'nb:', 'at', 'exit5', 'no', 'lns', 'clsd', 'ocrd:', '10:41am|', '11:16a']",clsd,,collision,I-95,1,None,0,None,0,None,None,exit 5,-80.88908999999995,35.16628000000003,84.63,"I-95, exit 5, South Carolina, USA",None,None,None,None
1195,1195,1039888040238440449,SCDOTLowCountry,2018-09-12,collision i-95 nb: at exit5 lft ln clsd ocrd: 10:41am| 10:46a,14:46:43,South Carolina,"['collision', 'i-95', 'nb:', 'at', 'exit5', 'lft', 'ln', 'clsd', 'ocrd:', '10:41am|', '10:46a']",clsd,,collision,I-95,1,None,0,None,0,"l fort,exit5 l fort,lft lane,exit5 lft lane",None,exit 5,-80.88908999999995,35.16628000000003,84.63,"I-95, exit 5, South Carolina, USA",None,None,None,None
1196,1196,1039882400296325120,SCDOTLowCountry,2018-09-12,update: disabled veh i-526 eb: 2 mi w of exit28 no lns clsd ocrd: 10:05am| 10:24a,14:24:18,South Carolina,"['update:', 'disabled', 'veh', 'i-526', 'eb:', '2', 'mi', 'w', 'of', 'exit28', 'no', 'lns', 'clsd', 'ocrd:', '10:05am|', '10:24a']",clsd,,disabled,I-526,1,None,0,None,0,None,None,exit 28,-79.86702999999994,32.841810000000066,92.56,"I-526, exit 28, South Carolina, USA",None,None,None,None
1197,1197,1039878613225623552,SCDOTLowCountry,2018-09-12,disabled veh i-526 eb: 2 mi w of exit28 rht ln clsd ocrd: 10:05am| 10:09a,14:09:16,South Carolina,"['disabled', 'veh', 'i-526', 'eb:', '2', 'mi', 'w', 'of', 'exit28', 'rht', 'ln', 'clsd', 'ocrd:', '10:05am|', '10:09a']",clsd,,disabled,I-526,1,None,0,None,0,"r heights,exit28 r heights,rht lane,exit28 rht lane",None,exit 28,-79.86702999999994,32.841810000000066,92.56,"I-526, exit 28, South Carolina, USA",None,None,None,None
1198,1198,1039855325346705408,SCDOTLowCountry,2018-09-12,update: collision i-26 wb: at exit154a no lns clsd ocrd: 8:12am exp clr: 8:34am| 8:36a,12:36:43,South Carolina,"['update:', 'collision', 'i-26', 'wb:', 'at', 'exit154a', 'no', 'lns', 'clsd', 'ocrd:', '8:12am', 'exp', 'clr:', '8:34am|', '8:36a']",clsd,,collision,I-26,1,None,0,None,0,"8:12am expressway,ocrd: 8:12am expressway",None,exit 154a,-82.24243999999999,34.70714000000004,70.33,"I-26, exit 154a, South Carolina, USA",None,None,None,None
1199,1199,1039850322003484672,SCDOTLowCountry,2018-09-12,collision i-26 wb: at exit154a no lns clsd ocrd: 8:12am| 8:16a,12:16:50,South Carolina,"['collision', 'i-26', 'wb:', 'at', 'exit154a', 'no', 'lns', 'clsd', 'ocrd:', '8:12am|', '8:16a']",clsd,,collision,I-26,1,None,0,None,0,None,None,exit 154a,-82.24243999999999,34.70714000000004,70.33,"I-26, exit 154a, South Carolina, USA",None,None,None,None
1200,1200,1039667210606784512,SCDOTLowCountry,2018-09-12,update: traf congestion i-95 sb: btwn 1 mi s of exit8 & exit5 no lns clsd from: 5:56pm exp clr: 8:08pm| 8:09p,00:09:13,South Carolina,"['update:', 'traf', 'congestion', 'i-95', 'sb:', 'btwn', '1', 'mi', 's', 'of', 'exit8', '&', 'exit5', 'no', 'lns', 'clsd', 'from:', '5:56pm', 'exp', 'clr:', '8:08pm|', '8:09p']",clsd,,congestion,I-95,1,None,0,None,0,"5:56pm expressway,from: 5:56pm expressway",None,"exit 8,exit 5","-80.88908999999995,-81.32936999999998","35.16628000000003,35.228710000000035","84.63,84.63","I-95, exit 5, South Carolina, USA,I-95, exit 8, South Carolina, USA",-80.88908999999995,35.16628000000003,84.63,"I-95, exit 5, South Carolina"
